width,height,mean,std,digit
1,1,0.545741325,0.807742622,0
0.777777778,1,0.38170347,0.662812212,0
1,1,0.495268139,0.768406151,0
1,1,0.599369085,0.845001552,0
0.888888889,1,0.388012618,0.669364127,0
0.944444444,1,0.495268139,0.768406151,0
1,0.818181818,0.52681388,0.793494213,0
1,0.818181818,0.517350158,0.786146389,0
0.666666667,1,0.476340694,0.752518189,0
0.777777778,1,0.394321767,0.675829572,0
1,1,0.501577287,0.773561001,0
0.555555556,1,0.261829653,0.519925162,0
0.888888889,1,0.41955836,0.700850471,0
0.888888889,1,0.523659306,0.791061691,0
0.777777778,1,0.362776025,0.642624847,0
1,0.909090909,0.586750789,0.836637095,0
0.666666667,1,0.375394322,0.656172568,0
0.833333333,1,0.451104101,0.730316591,0
0.666666667,1,0.378548896,0.659503436,0
1,0.818181818,0.463722397,0.741565533,0
0.777777778,1,0.264984227,0.524186928,0
1,1,0.605678233,0.84909337,0
1,1,0.637223975,0.86866709,0
0.888888889,1,0.589905363,0.838750965,0
0.777777778,1,0.517350158,0.786146389,0
1,1,0.615141956,0.85511943,0
0.944444444,1,0.558359621,0.816917033,0
0.777777778,1,0.488958991,0.763181241,0
1,1,0.488958991,0.763181241,0
0.888888889,1,0.362776025,0.642624847,0
0.777777778,1,0.58044164,0.832363465,0
1,1,0.56466877,0.82140866,0
1,1,0.608832808,0.851116887,0
1,1,0.514195584,0.783663442,0
0.833333333,1,0.451104101,0.730316591,0
1,0.636363636,0.687697161,0.897018709,0
0.666666667,1,0.309148265,0.580804039,0
1,0.727272727,0.615141956,0.85511943,0
1,0.909090909,0.634069401,0.866775199,0
1,0.636363636,0.34384858,0.621611312,0
0.777777778,1,0.476340694,0.752518189,0
0.666666667,1,0.318611987,0.592237887,0
0.888888889,1,0.523659306,0.791061691,0
1,0.818181818,0.507886435,0.778646526,0
0.888888889,1,0.347003155,0.625172598,0
0.888888889,1,0.463722397,0.741565533,0
1,0.727272727,0.479495268,0.75521085,0
0.888888889,1,0.504731861,0.776112384,0
0.777777778,1,0.41955836,0.700850471,0
0.888888889,1,0.388012618,0.669364127,0
0.888888889,1,0.441640379,0.721681204,0
1,0.818181818,0.542586751,0.80540877,0
0.833333333,1,0.507886435,0.778646526,0
1,1,0.694006309,0.900314078,0
1,0.636363636,0.58044164,0.832363465,0
0.777777778,1,0.466876972,0.744331207,0
0.722222222,1,0.309148265,0.580804039,0
0.666666667,1,0.331230284,0.6071236,0
1,1,0.586750789,0.836637095,0
0.888888889,1,0.507886435,0.778646526,0
1,1,0.697160883,0.901941466,0
0.888888889,1,0.495268139,0.768406151,0
1,1,0.548895899,0.8100603,0
1,1,0.507886435,0.778646526,0
0.888888889,1,0.470031546,0.747078471,0
0.888888889,1,0.517350158,0.786146389,0
0.555555556,1,0.422712934,0.703885816,0
1,1,0.492113565,0.7658025,0
0.833333333,1,0.545741325,0.807742622,0
0.555555556,1,0.312302839,0.58464145,0
1,1,0.678233438,0.89197354,0
0.666666667,1,0.347003155,0.625172598,0
0.777777778,1,0.520504732,0.788612445,0
1,0.818181818,0.470031546,0.747078471,0
1,1,0.397476341,0.679030252,0
1,1,0.621451104,0.859063033,0
1,1,0.492113565,0.7658025,0
0.888888889,1,0.529968454,0.795910091,0
1,1,0.738170347,0.921885606,0
0.888888889,1,0.451104101,0.730316591,0
0.777777778,1,0.413249211,0.69471909,0
1,1,0.466876972,0.744331207,0
0.888888889,1,0.507886435,0.778646526,0
0.777777778,1,0.492113565,0.7658025,0
0.888888889,1,0.646687697,0.874256837,0
1,0.909090909,0.621451104,0.859063033,0
0.944444444,1,0.529968454,0.795910091,0
0.777777778,1,0.495268139,0.768406151,0
0.888888889,1,0.43533123,0.715827937,0
1,0.818181818,0.47318612,0.74980743,0
0.777777778,1,0.514195584,0.783663442,0
1,1,0.643533123,0.872407857,0
0.888888889,1,0.388012618,0.669364127,0
0.888888889,1,0.454258675,0.733156984,0
0.777777778,1,0.340694006,0.618025969,0
1,0.818181818,0.488958991,0.763181241,0
1,1,0.687697161,0.897018709,0
0.722222222,1,0.391167192,0.672607581,0
1,0.818181818,0.438485804,0.718764284,0
0.888888889,1,0.447949527,0.727457241,0
0.833333333,1,0.605678233,0.84909337,0
1,0.818181818,0.533123028,0.798309406,0
1,0.818181818,0.637223975,0.86866709,0
0.5,1,0.347003155,0.625172598,0
0.888888889,1,0.58044164,0.832363465,0
1,1,0.687697161,0.897018709,0
0.777777778,1,0.403785489,0.685368266,0
0.833333333,1,0.520504732,0.788612445,0
0.777777778,1,0.438485804,0.718764284,0
1,0.727272727,0.520504732,0.788612445,0
0.888888889,1,0.599369085,0.845001552,0
1,1,0.630914826,0.864868902,0
0.777777778,1,0.492113565,0.7658025,0
0.888888889,1,0.523659306,0.791061691,0
1,1,0.608832808,0.851116887,0
1,0.909090909,0.700315457,0.903555379,0
1,0.636363636,0.52681388,0.793494213,0
1,1,0.542586751,0.80540877,0
1,1,0.410094637,0.691622787,0
1,1,0.668769716,0.886804787,0
1,1,0.416403785,0.69779494,0
1,0.636363636,0.621451104,0.859063033,0
0.611111111,1,0.378548896,0.659503436,0
0.666666667,1,0.536277603,0.800692239,0
1,1,0.678233438,0.89197354,0
1,1,1,1,0
1,1,0.750788644,0.927577126,0
1,1,0.454258675,0.733156984,0
1,1,0.482649842,0.757885513,0
0.833333333,1,0.558359621,0.816917033,0
1,0.181818182,0.239747634,0.489216462,0
0.944444444,1,0.454258675,0.733156984,0
0.777777778,1,0.589905363,0.838750965,0
0.833333333,1,0.454258675,0.733156984,0
0.833333333,1,0.384858044,0.666099056,0
1,1,0.539432177,0.803058668,0
0.833333333,1,0.47318612,0.74980743,0
0.777777778,1,0.466876972,0.744331207,0
0.777777778,1,0.324921136,0.599731343,0
1,1,0.488958991,0.763181241,0
1,1,0.558359621,0.816917033,0
1,1,0.488958991,0.763181241,0
0.777777778,1,0.482649842,0.757885513,0
0.888888889,1,0.384858044,0.666099056,0
1,1,0.605678233,0.84909337,0
1,0.818181818,0.466876972,0.744331207,0
0.888888889,1,0.574132492,0.828028219,0
0.888888889,1,0.501577287,0.773561001,0
0.888888889,1,0.583596215,0.83450795,0
1,1,0.454258675,0.733156984,0
0.833333333,1,0.501577287,0.773561001,0
0.777777778,1,0.501577287,0.773561001,0
1,1,0.479495268,0.75521085,0
0.666666667,1,0.438485804,0.718764284,0
1,1,0.447949527,0.727457241,0
1,1,0.605678233,0.84909337,0
0.666666667,1,0.315457413,0.588452654,0
1,1,0.58044164,0.832363465,0
0.666666667,1,0.321766562,0.595997375,0
0.777777778,1,0.479495268,0.75521085,0
1,0.818181818,0.416403785,0.69779494,0
0.777777778,1,0.41955836,0.700850471,0
0.777777778,1,0.470031546,0.747078471,0
0.888888889,1,0.542586751,0.80540877,0
1,1,0.735015773,0.920430356,0
1,1,0.539432177,0.803058668,0
0.888888889,1,0.447949527,0.727457241,0
1,1,0.485804416,0.760542277,0
1,1,0.466876972,0.744331207,0
1,1,0.507886435,0.778646526,0
0.777777778,1,0.646687697,0.874256837,0
0.666666667,1,0.504731861,0.776112384,0
0.666666667,1,0.413249211,0.69471909,0
0.777777778,1,0.574132492,0.828028219,0
0.888888889,1,0.561514196,0.819170752,0
1,0.818181818,0.391167192,0.672607581,0
1,1,0.394321767,0.675829572,0
1,1,0.542586751,0.80540877,0
0.666666667,1,0.369085174,0.649443895,0
0.888888889,1,0.488958991,0.763181241,0
0.777777778,1,0.466876972,0.744331207,0
1,1,0.684542587,0.895350644,0
0.888888889,1,0.369085174,0.649443895,0
1,1,0.832807571,0.959649297,0
1,0.818181818,0.56466877,0.82140866,0
1,1,0.80126183,0.948307918,0
1,1,0.523659306,0.791061691,0
0.777777778,1,0.350157729,0.62871002,0
1,0.909090909,0.454258675,0.733156984,0
1,1,0.735015773,0.920430356,0
0.777777778,1,0.365930599,0.646045754,0
1,1,0.555205047,0.814647432,0
0.666666667,1,0.429022082,0.709896473,0
0.944444444,1,0.482649842,0.757885513,0
0.555555556,1,0.397476341,0.679030252,0
0.777777778,1,0.451104101,0.730316591,0
0.722222222,1,0.479495268,0.75521085,0
1,0.818181818,0.646687697,0.874256837,0
0.777777778,1,0.347003155,0.625172598,0
0.888888889,1,0.416403785,0.69779494,0
1,1,0.589905363,0.838750965,0
0.555555556,1,0.403785489,0.685368266,0
0.944444444,1,0.523659306,0.791061691,0
0.888888889,1,0.586750789,0.836637095,0
1,1,0.514195584,0.783663442,0
0.944444444,1,0.479495268,0.75521085,0
1,1,0.498422713,0.770992287,0
0.666666667,1,0.555205047,0.814647432,0
0.777777778,1,0.429022082,0.709896473,0
0.888888889,1,0.52681388,0.793494213,0
0.833333333,1,0.700315457,0.903555379,0
1,1,0.52681388,0.793494213,0
1,1,0.558359621,0.816917033,0
1,0.636363636,0.47318612,0.74980743,0
1,1,0.552050473,0.812361879,0
1,0.818181818,0.495268139,0.768406151,0
0.777777778,1,0.545741325,0.807742622,0
0.944444444,1,0.476340694,0.752518189,0
0.777777778,1,0.331230284,0.6071236,0
1,0.818181818,0.567823344,0.823630828,0
1,1,0.56466877,0.82140866,0
1,1,0.476340694,0.752518189,0
1,1,0.454258675,0.733156984,0
1,1,0.615141956,0.85511943,0
1,0.818181818,0.488958991,0.763181241,0
0.666666667,1,0.501577287,0.773561001,0
0.888888889,1,0.451104101,0.730316591,0
1,0.909090909,0.548895899,0.8100603,0
0.777777778,1,0.520504732,0.788612445,0
1,1,0.476340694,0.752518189,0
1,1,0.570977918,0.825837325,0
1,1,0.668769716,0.886804787,0
0.722222222,1,0.375394322,0.656172568,0
1,1,0.511041009,0.781163516,0
1,1,0.58044164,0.832363465,0
1,1,0.460567823,0.738781344,0
1,1,0.498422713,0.770992287,0
0.888888889,1,0.694006309,0.900314078,0
1,1,0.621451104,0.859063033,0
1,0.545454545,0.410094637,0.691622787,0
1,1,0.529968454,0.795910091,0
1,1,0.498422713,0.770992287,0
0.666666667,1,0.529968454,0.795910091,0
1,1,0.728706625,0.917480767,0
1,1,0.56466877,0.82140866,0
1,0.909090909,0.545741325,0.807742622,0
0.888888889,1,0.485804416,0.760542277,0
0.666666667,1,0.410094637,0.691622787,0
0.777777778,1,0.470031546,0.747078471,0
1,1,0.649842271,0.876091616,0
0.888888889,1,0.482649842,0.757885513,0
0.722222222,1,0.324921136,0.599731343,0
1,0.727272727,0.608832808,0.851116887,0
0.555555556,1,0.378548896,0.659503436,0
0.777777778,1,0.429022082,0.709896473,0
1,0.818181818,0.570977918,0.825837325,0
0.888888889,1,0.362776025,0.642624847,0
1,0.909090909,0.615141956,0.85511943,0
0.888888889,1,0.577287066,0.830203577,0
0.944444444,1,0.529968454,0.795910091,0
0.666666667,1,0.391167192,0.672607581,0
0.944444444,1,0.56466877,0.82140866,0
0.777777778,1,0.429022082,0.709896473,0
1,1,0.583596215,0.83450795,0
0.888888889,1,0.574132492,0.828028219,0
0.777777778,1,0.422712934,0.703885816,0
1,0.909090909,0.567823344,0.823630828,0
0.777777778,1,0.498422713,0.770992287,0
1,0.909090909,0.441640379,0.721681204,0
1,1,0.463722397,0.741565533,0
0.444444444,1,0.315457413,0.588452654,0
1,0.818181818,0.470031546,0.747078471,0
1,1,0.425867508,0.706901107,0
1,0.818181818,0.460567823,0.738781344,0
0.666666667,1,0.365930599,0.646045754,0
1,0.909090909,0.539432177,0.803058668,0
0.944444444,1,0.630914826,0.864868902,0
1,1,0.56466877,0.82140866,0
0.777777778,1,0.470031546,0.747078471,0
0.777777778,1,0.391167192,0.672607581,0
1,1,0.558359621,0.816917033,0
0.777777778,1,0.394321767,0.675829572,0
0.888888889,1,0.432176656,0.712872041,0
0.888888889,1,0.413249211,0.69471909,0
0.888888889,1,0.548895899,0.8100603,0
1,1,0.552050473,0.812361879,0
0.555555556,1,0.356466877,0.635714035,0
0.888888889,1,0.599369085,0.845001552,0
1,1,0.593059937,0.840849623,0
1,1,0.561514196,0.819170752,0
0.888888889,1,0.659305994,0.881511233,0
0.777777778,1,0.413249211,0.69471909,0
1,0.727272727,0.61829653,0.857098571,0
1,1,0.574132492,0.828028219,0
1,1,0.634069401,0.866775199,0
1,1,0.608832808,0.851116887,0
0.888888889,1,0.61829653,0.857098571,0
0.555555556,1,0.394321767,0.675829572,0
0.722222222,1,0.38170347,0.662812212,0
1,1,0.621451104,0.859063033,0
0.666666667,1,0.38170347,0.662812212,0
1,0.727272727,0.485804416,0.760542277,0
0.888888889,1,0.523659306,0.791061691,0
1,1,0.476340694,0.752518189,0
0.833333333,1,0.441640379,0.721681204,0
0.888888889,1,0.552050473,0.812361879,0
1,0.545454545,0.479495268,0.75521085,0
0.611111111,1,0.394321767,0.675829572,0
1,0.636363636,0.375394322,0.656172568,0
0.666666667,1,0.391167192,0.672607581,0
0.944444444,1,0.61829653,0.857098571,0
1,0.909090909,0.61829653,0.857098571,0
0.666666667,1,0.400630915,0.682209767,0
0.666666667,1,0.457413249,0.735978531,0
0.666666667,1,0.287066246,0.55318788,0
0.944444444,1,0.517350158,0.786146389,0
0.777777778,1,0.548895899,0.8100603,0
1,1,0.552050473,0.812361879,0
0.666666667,1,0.391167192,0.672607581,0
0.555555556,1,0.384858044,0.666099056,0
0.722222222,1,0.378548896,0.659503436,0
1,0.636363636,0.425867508,0.706901107,0
0.888888889,1,0.482649842,0.757885513,0
0.777777778,1,0.627760252,0.862948144,0
1,0.818181818,0.574132492,0.828028219,0
0.888888889,1,0.47318612,0.74980743,0
1,0.727272727,0.583596215,0.83450795,0
0.944444444,1,0.552050473,0.812361879,0
0.777777778,1,0.432176656,0.712872041,0
0.777777778,1,0.495268139,0.768406151,0
0.777777778,1,0.287066246,0.55318788,0
1,0.636363636,0.460567823,0.738781344,0
1,1,0.545741325,0.807742622,0
1,0.818181818,0.463722397,0.741565533,0
1,0.636363636,0.492113565,0.7658025,0
1,1,0.58044164,0.832363465,0
0.666666667,1,0.432176656,0.712872041,0
0.888888889,1,0.447949527,0.727457241,0
1,1,0.690851735,0.898673173,0
1,1,0.507886435,0.778646526,0
0.666666667,1,0.312302839,0.58464145,0
1,0.636363636,0.479495268,0.75521085,0
0.666666667,1,0.488958991,0.763181241,0
0.777777778,1,0.451104101,0.730316591,0
1,1,0.460567823,0.738781344,0
0.777777778,1,0.507886435,0.778646526,0
0.666666667,1,0.246056782,0.498150303,0
0.888888889,1,0.555205047,0.814647432,0
0.666666667,1,0.29022082,0.55721564,0
0.944444444,1,0.624605678,0.861012873,0
1,0.818181818,0.429022082,0.709896473,0
1,1,0.67192429,0.88854151,0
0.555555556,1,0.359621451,0.639181001,0
0.777777778,1,0.596214511,0.842933132,0
1,0.909090909,0.738170347,0.921885606,0
0.888888889,1,0.495268139,0.768406151,0
1,1,0.451104101,0.730316591,0
1,1,0.350157729,0.62871002,0
1,1,0.731861199,0.918962088,0
1,1,0.514195584,0.783663442,0
0.722222222,1,0.444794953,0.724578817,0
0.777777778,1,0.416403785,0.69779494,0
0.833333333,1,0.451104101,0.730316591,0
0.777777778,1,0.533123028,0.798309406,0
1,1,0.586750789,0.836637095,0
1,0.636363636,0.403785489,0.685368266,0
1,1,0.716088328,0.911424222,0
1,0.818181818,0.444794953,0.724578817,0
1,1,0.542586751,0.80540877,0
0.722222222,1,0.485804416,0.760542277,0
0.888888889,1,0.47318612,0.74980743,0
1,0.909090909,0.520504732,0.788612445,0
0.888888889,1,0.520504732,0.788612445,0
0.555555556,1,0.388012618,0.669364127,0
0.777777778,1,0.492113565,0.7658025,0
1,1,0.608832808,0.851116887,0
1,1,0.634069401,0.866775199,0
1,1,0.504731861,0.776112384,0
0.777777778,1,0.403785489,0.685368266,0
1,1,0.56466877,0.82140866,0
0.888888889,1,0.514195584,0.783663442,0
0.555555556,1,0.41955836,0.700850471,0
1,0.909090909,0.536277603,0.800692239,0
1,0.909090909,0.514195584,0.783663442,0
1,0.636363636,0.438485804,0.718764284,0
0.833333333,1,0.52681388,0.793494213,0
0.777777778,1,0.492113565,0.7658025,0
1,1,0.539432177,0.803058668,0
0.888888889,1,0.416403785,0.69779494,0
1,0.636363636,0.470031546,0.747078471,0
1,0.818181818,0.479495268,0.75521085,0
0.888888889,1,0.488958991,0.763181241,0
1,1,0.429022082,0.709896473,0
1,0.818181818,0.476340694,0.752518189,0
1,0.909090909,0.47318612,0.74980743,0
0.888888889,1,0.596214511,0.842933132,0
0.777777778,1,0.331230284,0.6071236,0
0.777777778,1,0.681388013,0.893668936,0
1,1,0.583596215,0.83450795,0
1,1,0.574132492,0.828028219,0
1,1,0.615141956,0.85511943,0
1,0.818181818,0.555205047,0.814647432,0
1,0.545454545,0.296529968,0.565187525,0
0.777777778,1,0.394321767,0.675829572,0
0.777777778,1,0.425867508,0.706901107,0
0.666666667,1,0.32807571,0.603440013,0
0.777777778,1,0.485804416,0.760542277,0
1,1,0.542586751,0.80540877,0
0.888888889,1,0.52681388,0.793494213,0
0.777777778,1,0.413249211,0.69471909,0
0.722222222,1,0.369085174,0.649443895,0
1,1,0.536277603,0.800692239,0
1,0.636363636,0.470031546,0.747078471,0
0.777777778,1,0.422712934,0.703885816,0
1,1,0.561514196,0.819170752,0
0.666666667,1,0.488958991,0.763181241,0
0.777777778,1,0.447949527,0.727457241,0
0.888888889,1,0.634069401,0.866775199,0
1,1,0.694006309,0.900314078,0
0.666666667,1,0.372239748,0.652819443,0
0.888888889,1,0.488958991,0.763181241,0
1,0.909090909,0.457413249,0.735978531,0
1,1,0.65615142,0.879718764,0
1,1,0.605678233,0.84909337,0
0.722222222,1,0.362776025,0.642624847,0
0.722222222,1,0.593059937,0.840849623,0
0.666666667,1,0.416403785,0.69779494,0
1,1,0.523659306,0.791061691,0
0.833333333,1,0.413249211,0.69471909,0
1,1,0.47318612,0.74980743,0
0.444444444,1,0.318611987,0.592237887,0
0.888888889,1,0.552050473,0.812361879,0
1,0.818181818,0.504731861,0.776112384,0
1,0.636363636,0.258675079,0.515632771,0
0.888888889,1,0.61829653,0.857098571,0
0.777777778,1,0.514195584,0.783663442,0
1,1,0.586750789,0.836637095,0
1,0.818181818,0.615141956,0.85511943,0
0.555555556,1,0.406940063,0.688505892,0
0.777777778,1,0.365930599,0.646045754,0
1,1,0.52681388,0.793494213,0
0.666666667,1,0.447949527,0.727457241,0
0.944444444,1,0.485804416,0.760542277,0
1,1,0.507886435,0.778646526,0
0.666666667,1,0.441640379,0.721681204,0
0.888888889,1,0.463722397,0.741565533,0
0.888888889,1,0.403785489,0.685368266,0
0.944444444,1,0.555205047,0.814647432,0
1,1,0.416403785,0.69779494,0
1,0.636363636,0.488958991,0.763181241,0
0.888888889,1,0.394321767,0.675829572,0
1,1,0.498422713,0.770992287,0
0.777777778,1,0.388012618,0.669364127,0
0.777777778,1,0.422712934,0.703885816,0
1,0.636363636,0.495268139,0.768406151,0
1,0.909090909,0.552050473,0.812361879,0
0.777777778,1,0.470031546,0.747078471,0
0.888888889,1,0.555205047,0.814647432,0
1,1,0.586750789,0.836637095,0
1,1,0.52681388,0.793494213,0
0.888888889,1,0.438485804,0.718764284,0
0.666666667,1,0.41955836,0.700850471,0
1,1,0.485804416,0.760542277,0
0.888888889,1,0.529968454,0.795910091,0
0.888888889,1,0.504731861,0.776112384,0
1,1,0.703470032,0.905155857,0
0.777777778,1,0.432176656,0.712872041,0
1,1,0.454258675,0.733156984,0
0.777777778,1,0.318611987,0.592237887,0
0.777777778,1,0.447949527,0.727457241,0
0.888888889,1,0.476340694,0.752518189,0
0.888888889,1,0.391167192,0.672607581,0
1,1,0.422712934,0.703885816,0
0.944444444,1,0.577287066,0.830203577,0
0.833333333,1,0.41955836,0.700850471,0
1,1,0.567823344,0.823630828,0
0.888888889,1,0.511041009,0.781163516,0
1,1,0.466876972,0.744331207,0
1,0.727272727,0.454258675,0.733156984,0
0.777777778,1,0.369085174,0.649443895,0
1,1,0.56466877,0.82140866,0
1,1,0.599369085,0.845001552,0
0.944444444,1,0.684542587,0.895350644,0
0.777777778,1,0.43533123,0.715827937,0
1,1,0.41955836,0.700850471,0
0.777777778,1,0.416403785,0.69779494,0
1,0.818181818,0.58044164,0.832363465,0
0.777777778,1,0.574132492,0.828028219,0
0.944444444,1,0.422712934,0.703885816,0
0.888888889,1,0.574132492,0.828028219,0
0.666666667,1,0.384858044,0.666099056,0
1,0.909090909,0.542586751,0.80540877,0
0.888888889,1,0.466876972,0.744331207,0
0.666666667,1,0.321766562,0.595997375,0
0.722222222,1,0.41955836,0.700850471,0
1,0.818181818,0.558359621,0.816917033,0
0.777777778,1,0.34384858,0.621611312,0
0.888888889,1,0.47318612,0.74980743,0
1,1,0.58044164,0.832363465,0
0.555555556,1,0.38170347,0.662812212,0
1,1,0.501577287,0.773561001,0
1,1,0.504731861,0.776112384,0
0.888888889,1,0.38170347,0.662812212,0
0.666666667,1,0.416403785,0.69779494,0
0.777777778,1,0.495268139,0.768406151,0
1,1,0.52681388,0.793494213,0
1,0.818181818,0.539432177,0.803058668,0
0.888888889,1,0.476340694,0.752518189,0
1,0.818181818,0.652996845,0.877912241,0
0.777777778,1,0.517350158,0.786146389,0
0.888888889,1,0.539432177,0.803058668,0
0.555555556,1,0.324921136,0.599731343,0
0.833333333,1,0.511041009,0.781163516,0
1,0.636363636,0.302839117,0.573049648,0
1,1,0.43533123,0.715827937,0
1,1,0.690851735,0.898673173,0
0.833333333,1,0.495268139,0.768406151,0
0.777777778,1,0.391167192,0.672607581,0
0.888888889,1,0.482649842,0.757885513,0
0.888888889,1,0.504731861,0.776112384,0
